test_name,flakyStatus,assertion-roulette,conditional-test-logic,eager-test,fire-and-forget,indirect-testing,mystery-guest,resource-optimism,test-run-war,numAsserts,numCoveredLines,ExecutionTime,projectSourceLinesCovered,projectSourceClassesCovered,hIndexModificationsPerCoveredLine_window5,hIndexModificationsPerCoveredLine_window10,hIndexModificationsPerCoveredLine_window25,hIndexModificationsPerCoveredLine_window50,hIndexModificationsPerCoveredLine_window75,hIndexModificationsPerCoveredLine_window100,hIndexModificationsPerCoveredLine_window500,hIndexModificationsPerCoveredLine_window10000,num_third_party_libs
org.springframework.boot.autoconfigure.jms.hornetq.hornetqautoconfigurationtests.nativeconnectionfactorycustomhost,0,0,0,0,0,1,0,0,0,0,18,0.152,77,28,1,2,3,6,14,17,0,2,0
org.springframework.boot.autoconfigure.condition.conditionalonmissingbeantests.hierarchynotconsidered,0,0,0,0,0,1,0,0,0,1,11,1.265,35,11,0,0,0,0,0,0,0,2,0
org.springframework.boot.loader.tools.repackagertests.mainclassfound,0,1,0,0,0,0,0,0,0,3,5,0.045,43,15,0,0,0,0,0,0,0,1,0
org.springframework.boot.autoconfigure.freemarker.freemarkertemplateavailabilityprovidertests.availabilityoftemplateindefaultlocation,0,0,0,0,0,1,0,0,0,1,2,0.001,8,2,0,0,0,0,0,0,0,0,0
org.springframework.boot.bind.relaxednamestests.fromempty,0,1,0,0,0,1,0,0,0,2,5,0.003,35,14,1,2,3,6,0,0,0,2,2
org.springframework.boot.cli.compiler.grape.detailedprogressreportertests.downloading,0,0,0,0,0,1,0,0,0,1,3,0.039,9,3,0,0,0,0,0,0,0,1,3
org.springframework.boot.loader.archive.explodedarchivetests.getnonrecursivemanifestevenifnonrecursive,0,1,0,0,0,1,0,0,1,2,4,0.014,12,6,0,0,0,0,0,0,0,1,0
org.springframework.boot.autoconfigure.web.multipartautoconfigurationtests.containerwithmultipartconfigdisabled,0,0,1,0,0,1,0,0,0,1,20,6.142,101,29,1,2,3,6,0,0,0,3,0
org.springframework.boot.actuate.autoconfigure.shellpropertiestests.testbindingsimple,0,1,0,0,0,1,0,0,0,3,12,0.014,20,5,0,0,0,0,0,0,0,1,0
org.springframework.boot.autoconfigure.velocity.velocityautoconfigurationtests.customtemplateloaderpath,0,0,0,0,0,1,0,0,0,1,13,0.385,70,17,1,0,0,0,0,0,2,16,1
org.springframework.boot.autoconfigure.jdbc.datasourceautoconfigurationtests.testnamedparameterjdbctemplateexists,0,0,0,0,0,1,0,0,0,1,8,0.436,91,35,1,2,3,6,14,17,0,3,0
org.springframework.boot.context.contextidapplicationcontextinitializertests.testdefaults,0,0,0,0,0,1,0,0,0,1,3,0.046,10,2,0,0,0,0,0,0,0,1,0
org.springframework.boot.autoconfigure.groovy.template.groovytemplateautoconfigurationtests.includesviewresolution,0,1,0,0,0,1,0,0,0,2,24,0.367,81,20,0,0,0,0,0,0,0,17,3
org.springframework.boot.autoconfigure.jdbc.datasourceautoconfigurationtests.commonsdbcpisfallback,0,0,0,0,0,1,0,0,0,1,13,0.389,82,31,1,2,3,6,14,17,0,2,1
org.springframework.boot.logging.loggingapplicationlistenertests.parselevelswithplaceholder,0,1,0,0,0,1,0,0,0,2,20,0.041,119,50,1,2,3,6,1,1,2,3,4
sample.actuator.ui.sampleactuatoruiapplicationtests.testhome,0,1,0,0,0,0,0,0,0,2,6,0.088,10,2,0,0,0,0,0,0,0,2,5
org.springframework.boot.autoconfigure.web.httpmessageconvertersautoconfigurationtests.defaultjacksonconverter,0,0,0,0,0,1,0,0,0,0,4,1.438,39,18,1,0,0,0,0,0,0,2,0
org.springframework.boot.autoconfigure.data.jpa.jparepositoriesautoconfigurationtests.autoconfigurationshouldnotkickinevenifmanualconfigdidnotcreateanyrepositories,0,0,0,0,0,1,0,0,0,0,13,0.945,112,35,1,2,3,6,0,0,0,3,0
org.springframework.boot.autoconfigure.batch.batchautoconfigurationtests.testdefinesandlauncheslocaljob,0,1,0,0,0,1,0,0,0,2,24,0.817,84,28,1,2,3,6,0,0,0,2,0
org.springframework.boot.yaml.arraydocumentmatchertests.testdoesnotmatchesindexedarray,0,0,0,0,0,1,0,0,0,1,1,0.025,3,2,0,0,0,0,0,0,0,1,0
org.springframework.boot.bind.propertysourcespropertyvaluestests.testsize,0,0,0,0,0,1,0,0,0,1,2,0.016,6,3,0,0,0,0,0,0,0,1,0
org.springframework.boot.bind.relaxeddatabindertests.testbindnestedreadonlylistindexed,0,0,0,0,0,1,0,0,0,1,10,0.033,49,24,1,2,3,6,0,0,0,3,0
org.springframework.boot.actuate.endpoint.configurationpropertiesreportendpointtests.testkeysanitizationwithcustompatternbyenvironment,0,1,0,0,0,1,0,0,0,3,12,0.465,40,10,1,2,3,6,14,17,0,2,0
org.springframework.boot.autoconfigure.autoconfigurationreprotests.doesnotearlyinitializefactorybeans,0,0,0,0,0,1,0,0,0,1,5,6.769,71,25,0,0,0,0,0,0,0,2,1
org.springframework.boot.json.yamljsonparsertests.testsimplelist,0,1,0,0,0,0,0,0,0,2,2,0.405,5,3,0,0,0,0,0,0,0,1,0
org.springframework.boot.context.embedded.filterregistrationbeantests.addservletnamemustnotbenull,0,0,0,0,0,1,0,0,0,0,3,0.001,13,4,0,0,0,0,0,0,0,1,0
org.springframework.boot.maven.excludefiltertests.excludemulti,0,1,0,0,0,0,0,0,0,2,1,0.006,6,3,0,0,0,0,0,0,0,0,0
org.springframework.boot.autoconfigure.web.serverpropertiestests.testportbinding,0,0,0,0,0,1,0,0,0,1,2,0.004,6,3,0,0,0,0,0,0,0,1,0
sample.actuator.servletpathunsecuresampleactuatorapplicationtests.testmetricsissecure,0,0,0,0,0,0,0,0,0,1,1,0.296,3,1,0,0,0,0,0,0,0,3,1
org.springframework.boot.jta.bitronix.poolingdatasourcebeantests.sensbiledefaults,0,1,0,0,0,1,0,0,0,3,3,0.031,5,2,1,2,3,0,0,0,0,0,6
org.springframework.boot.context.contextidapplicationcontextinitializertests.testnameandprofiles,0,0,0,0,0,1,0,0,0,1,6,0.069,24,3,0,0,0,0,0,0,0,1,0
org.springframework.boot.springapplicationtests.loadsources,0,0,0,0,0,1,0,0,0,1,19,0.101,168,70,1,2,3,6,14,17,2,3,3
org.springframework.boot.actuate.autoconfigure.healthindicatorautoconfigurationtests.redishealthindicator,0,1,0,0,1,1,0,0,0,2,18,1.078,74,33,1,2,3,6,0,0,0,2,0
org.springframework.boot.autoconfigure.velocity.velocityautoconfigurationtests.customsuffix,0,0,0,0,0,1,0,0,0,1,14,0.186,71,17,1,0,0,0,0,0,2,16,1
org.springframework.boot.loader.tools.repackagertests.overwritedestination,0,0,0,0,0,0,0,0,0,1,4,0.056,39,15,0,0,0,0,0,0,0,2,0
org.springframework.boot.logging.logback.levelremappingappendertests.notremapped,0,0,0,0,0,1,0,0,0,1,4,0.023,8,3,0,0,0,0,0,0,2,3,4
org.springframework.boot.autoconfigure.amqp.rabbitpropertiestests.testemptyvirtualhost,0,0,0,0,0,1,0,0,0,1,2,0.001,5,2,0,0,0,0,0,0,0,1,0
org.springframework.boot.actuate.metrics.repository.inmemoryprefixmetricrepositorytests.onlyregisteredprefixcounted,0,1,0,0,0,1,0,0,0,2,6,0,16,6,0,0,0,0,0,0,0,1,0
org.springframework.boot.actuate.metrics.repository.redis.redismetricrepositorytests.findonewithall,0,0,0,0,0,1,0,0,0,1,1,0.004,11,7,0,0,0,0,0,0,0,1,0
org.springframework.boot.loader.tools.repackagertests.samesourceanddestinationwithoutbackup,0,1,0,0,0,0,0,0,1,2,4,0.046,38,15,0,0,0,0,0,0,0,2,0
org.springframework.boot.autoconfigure.web.serverpropertiestests.testcustomizetomcatheadersize,0,0,0,0,0,0,0,0,0,1,0,0.081,4,3,0,0,0,0,0,0,0,1,0
org.springframework.boot.context.embedded.embeddedwebapplicationcontexttests.filterreegistrationbeansskipsregisteredfilters,0,0,0,0,0,0,0,0,0,0,5,0.064,50,22,0,0,0,0,0,0,2,2,0
org.springframework.boot.context.embedded.multipartconfigfactorytests.createwithstringsizes,0,1,0,0,0,1,0,0,0,3,8,0.077,10,2,0,0,0,0,0,0,0,0,3
org.springframework.boot.ansi.ansioutputtests.encoding,0,0,0,0,0,1,0,0,0,1,2,0.033,25,5,1,2,0,0,2,2,2,2,1
org.springframework.boot.autoconfigure.mongo.mongoautoconfigurationtests.optionsadded,0,0,0,0,0,1,0,0,0,1,6,4.006,52,18,0,0,0,0,0,0,0,2,5
org.springframework.boot.bind.bindingpreparationtests.testbeanwrapperlists,0,1,0,0,0,1,0,0,0,3,10,0.004,12,2,0,0,0,0,0,0,0,1,0
org.springframework.boot.context.embedded.tomcat.tomcatembeddedservletcontainerfactorytests.additionalconnectorportclashthrowsillegalstateexception,0,0,0,0,0,1,0,0,0,1,8,0.229,60,18,0,0,0,0,0,0,2,2,1
org.springframework.boot.actuate.endpoint.requestmappingendpointtests.beanmethodmappings,0,1,0,0,0,1,0,0,0,3,10,0.259,32,6,0,0,0,0,0,0,0,3,0
org.springframework.boot.context.config.randomvaluepropertysourcetests.intmax,0,1,0,0,0,1,0,0,0,2,3,0.005,5,2,0,0,0,0,0,0,0,1,0
org.springframework.boot.liquibase.springpackagescanclassresolvertests.testscan,0,0,0,0,0,1,0,0,0,1,4,0.837,8,2,0,0,0,0,0,0,0,1,4
org.springframework.boot.actuate.endpoint.configurationpropertiesreportendpointtests.testnaming,0,1,0,0,0,1,0,0,0,3,8,0.223,34,10,1,2,3,0,0,0,0,2,0
org.springframework.boot.autoconfigure.amqp.rabbitautoconfigurationtests.testrabbittemplatedefaultvirtualhost,0,0,0,0,0,1,0,0,0,1,15,0.206,63,19,1,2,3,6,14,0,0,3,0
org.springframework.boot.autoconfigure.freemarker.freemarkerautoconfigurationtests.disablecache,0,0,0,0,0,1,0,0,0,1,6,0.179,67,17,1,3,3,3,3,3,3,2,0
org.springframework.boot.autoconfigure.condition.conditionalonexpressiontests.testresourcenotexists,0,0,0,0,0,1,0,0,0,1,6,0.014,29,7,0,0,0,0,0,0,0,2,0
sample.actuator.log4j2.sampleactuatorapplicationtests.testhome,0,1,0,0,0,0,0,0,0,2,2,0.969,11,5,1,2,3,6,1,1,1,1,1
org.springframework.boot.actuate.autoconfigure.endpointautoconfigurationtests.autoconfigurationauditendpoints,0,0,0,0,1,1,0,0,0,1,10,0.283,58,28,1,2,3,6,14,0,0,2,0
org.springframework.boot.context.properties.enableconfigurationpropertiestests.testbindingdirectlytofile,0,1,0,0,0,1,0,0,0,2,14,0.188,100,39,1,2,3,6,0,0,0,3,0
org.springframework.boot.bind.relaxeddatabindertests.testallowedfields,0,1,0,0,0,1,0,0,0,3,9,0.037,48,23,1,2,3,6,0,0,0,3,0
org.springframework.boot.loader.asciibytestests.endswith,0,1,0,0,0,1,0,0,0,4,11,0.001,16,2,0,0,0,0,0,0,0,1,4
org.springframework.boot.cli.command.commandrunnertests.handlesregularexceptionwithmessage,0,1,0,0,0,1,0,0,0,2,4,0.634,18,9,0,0,0,0,0,0,0,1,4
org.springframework.boot.autoconfigure.data.rest.repositoryrestmvcautoconfigurationtests.objectmappersareconfiguredusingobjectmapperbuilder,0,0,0,0,0,1,0,0,0,0,13,3.33,123,40,1,2,3,6,0,0,0,3,0
org.springframework.boot.autoconfigure.web.defaulterrorattributestests.missingstatuscode,0,1,0,0,0,1,0,0,0,2,3,0.001,5,2,0,0,0,0,0,0,0,0,2
org.springframework.boot.context.config.configfileapplicationlistenertests.yamltwoprofiles,0,1,0,0,0,1,0,0,0,2,17,0.06,112,46,1,2,3,6,14,0,0,3,2
org.springframework.boot.yaml.arraydocumentmatchertests.testmatchessinglevalue,0,0,0,0,0,1,0,0,0,1,3,0.028,7,2,0,0,0,0,0,0,0,1,0
org.springframework.boot.context.properties.configurationpropertiesbindingpostprocessortests.configurationpropertieswithchararray,0,0,0,0,0,1,0,0,0,1,10,0.212,95,32,1,2,3,6,14,0,2,3,1
org.springframework.boot.actuate.endpoint.traceendpointtests.invoke,0,0,0,0,0,1,0,0,0,1,6,3.187,12,7,0,0,0,0,0,0,0,1,1
org.springframework.boot.loader.tools.layoutstests.unknownfile,0,0,0,0,0,1,0,0,0,0,3,0.041,3,2,0,0,0,0,0,0,0,1,0
sample.actuator.ui.sampleactuatoruiapplicationtests.testcss,0,1,0,0,0,0,0,0,0,2,3,0.582,7,2,0,0,0,0,0,0,0,2,4
org.springframework.boot.actuate.trace.webrequesttracefiltertests.filterhaserror,0,0,0,0,0,1,0,0,0,1,10,0.046,16,3,0,0,0,0,0,0,0,2,0
org.springframework.boot.loader.tools.jvmutilstests.gettoolsjar,0,1,0,0,0,1,1,1,0,2,3,0.052,5,2,0,0,0,0,0,0,0,1,2
org.springframework.boot.test.springapplicationcontextloadertests.environmentpropertiesseparatorinvalue,0,0,0,0,0,1,0,0,0,0,2,0.282,5,4,1,2,0,0,0,0,0,1,0
org.springframework.boot.autoconfigure.condition.conditionalonpropertytests.disableifnotconfiguredotherwisewithconfig,0,0,0,0,0,1,0,0,0,1,6,0.089,17,8,1,2,3,6,0,0,0,2,2
org.springframework.boot.autoconfigure.condition.conditionalonjavatests.matchesifversionisinrange,0,0,0,0,0,1,0,0,0,0,5,0.617,17,8,0,0,0,0,0,0,0,2,2
org.springframework.boot.actuate.health.diskspacehealthindicatortests.diskspaceisup,0,1,0,0,0,1,0,0,0,3,5,0.365,17,7,1,2,3,6,0,0,0,0,0
org.springframework.boot.orm.jpa.entityscantests.basepackageandbasepackageclassesmerges,0,0,0,0,0,1,0,0,0,0,3,2.694,19,6,0,0,0,0,0,0,0,1,0
org.springframework.boot.actuate.metrics.writer.defaultcounterservicetests.decrementprependscounter,0,1,0,0,0,1,0,0,0,2,4,0.008,8,4,0,0,0,0,0,0,0,2,4
org.springframework.boot.autoconfigure.orm.jpa.hibernatejpaautoconfigurationtests.testdatascriptwithmissingddl,0,0,0,0,0,1,0,0,0,1,14,0.684,143,53,1,2,3,6,14,17,0,3,0
org.springframework.boot.autoconfigure.condition.conditionalonpropertytests.disableifnotconfiguredotherwise,0,0,0,0,0,1,0,0,0,1,7,0.039,19,7,1,2,3,6,0,0,0,2,2
org.springframework.boot.overridesourcestests.primarybeaninjectedprovingsourcesnotoverridden,0,0,0,0,0,1,0,0,0,1,13,0.322,174,78,1,2,3,6,14,17,2,3,0
org.springframework.boot.context.properties.configurationpropertiesbindingpostprocessortests.testpropertywithenum,0,0,0,0,0,1,0,0,0,1,14,0.251,103,34,1,2,3,6,14,0,0,3,1
org.springframework.boot.autoconfigure.condition.conditionalonpropertytests.multivaluesonlyoneset,0,0,0,0,0,1,0,0,0,1,7,0.038,19,7,1,2,3,6,0,0,0,2,2
org.springframework.boot.loader.tools.fileutilstests.simpleduplicatefile,0,0,0,0,0,1,1,0,1,1,5,0.008,13,2,0,0,0,0,0,0,0,2,0
org.springframework.boot.context.embedded.filterregistrationbeantests.seturlpatternmustnotbenull,0,0,0,0,0,1,0,0,0,0,3,1.1,9,4,0,0,0,0,0,0,0,1,0
org.springframework.boot.loader.jar.jarfiletests.getmanifest,0,0,0,0,0,1,0,0,0,1,2,0.221,23,12,0,0,0,0,0,0,0,1,1
org.springframework.boot.actuate.autoconfigure.crshautoconfigurationtests.testcommandresolution,0,1,0,0,0,1,0,0,0,2,15,1.592,58,15,0,0,0,0,0,0,0,2,4
org.springframework.boot.context.embedded.mimemappingstests.makeunmodifiable,0,0,0,0,0,1,0,0,0,1,5,0.001,9,3,0,0,0,0,0,0,0,1,1
org.springframework.boot.autoconfigure.jackson.jacksonautoconfigurationtests.enablemapperfeature,0,1,0,0,0,1,0,0,0,3,10,0.117,45,16,1,2,3,6,14,0,0,2,7
org.springframework.boot.context.embedded.embeddedservletcontainermvcintegrationtests.jetty,0,0,0,0,0,1,0,0,0,0,9,1.404,75,30,0,0,0,0,0,0,2,2,0
org.springframework.boot.logging.logback.logbackloggingsystemtests.testnonexistentconfiglocation,0,0,0,0,0,1,0,0,0,0,3,0.002,25,12,1,2,3,1,1,1,1,1,0
org.springframework.boot.autoconfigure.jms.activemq.activemqpropertiestests.getexplicitbrokerurlalwayswins,0,0,0,0,0,1,0,0,0,1,4,0,8,3,1,2,3,0,0,0,0,2,0
org.springframework.boot.autoconfigure.web.webmvcautoconfigurationtests.resourcehandlermappingdisabled,0,0,0,0,0,1,0,0,0,1,9,0.557,64,24,1,2,3,6,0,0,0,3,0
org.springframework.boot.actuate.autoconfigure.springapplicationhierarchytests.testchild,0,0,0,0,0,1,0,0,0,0,13,26.101,197,114,1,2,3,6,14,17,0,3,0
org.springframework.boot.context.properties.enableconfigurationpropertiestests.testnestedsystempropertiesbindingwithunderscore,0,1,0,0,0,1,0,0,0,3,16,0.065,83,34,1,2,3,6,0,0,0,3,0
sample.ui.samplegroovytemplateapplicationtests.testcreate,0,0,0,0,0,0,0,0,0,1,6,0.16,18,4,0,0,0,0,0,0,0,16,3
org.springframework.boot.context.properties.enableconfigurationpropertiestests.testbindingwithparentcontext,0,1,0,0,0,1,0,0,0,3,21,0.326,96,35,1,2,3,6,0,0,0,3,0
org.springframework.boot.actuate.autoconfigure.shellpropertiestests.testbindingjaas,0,1,0,0,0,1,0,0,0,2,10,0.042,14,4,0,0,0,0,0,0,0,1,0
org.springframework.boot.bind.propertiesconfigurationfactorymaptests.testbindfromcompositepropertysource,0,0,0,0,0,1,0,0,0,1,9,1.159,53,26,1,2,3,6,0,0,2,3,0
org.springframework.boot.autoconfigure.condition.conditionalonjavatests.equalornewermessage,0,0,0,0,0,1,0,0,0,1,2,0.001,8,4,0,0,0,0,0,0,0,2,1
org.springframework.boot.springapplicationtests.registershutdownhookoff,0,0,0,0,0,1,0,0,0,0,17,0.345,174,73,1,2,3,6,14,17,2,3,2
org.springframework.boot.autoconfigure.web.basicerrorcontrollerdirectmockmvctests.errorpageavailablewithparentcontext,0,0,0,0,0,1,0,0,0,1,17,1.191,153,48,1,2,3,6,0,0,2,3,5
org.springframework.boot.loader.asciibytestests.substring,0,1,0,0,0,1,0,0,0,4,6,0.001,9,2,0,0,0,0,0,0,0,1,4
org.springframework.boot.builder.springapplicationbuildertests.parentfirstcreation,0,0,0,0,0,1,0,0,0,1,15,0.335,193,79,1,2,3,6,14,17,2,3,3
org.springframework.boot.autoconfigure.data.elasticsearch.elasticsearchrepositoriesautoconfigurationtests.doesnottriggerdefaultrepositorydetectionifcustomized,0,0,0,0,0,1,0,0,0,1,8,0.901,74,23,1,2,3,0,0,0,0,3,0
org.springframework.boot.autoconfigure.social.multiapiautoconfigurationtests.expectfacebookconfigurationonly,0,0,0,0,0,1,0,0,0,1,11,3.725,68,27,1,2,3,6,0,0,0,2,0
org.springframework.boot.jta.atomikos.atomikosconnectionfactorybeantests.beanmethods,0,0,0,0,0,1,0,0,0,1,8,1.312,12,3,1,2,3,6,0,0,0,0,7
sample.data.solr.samplesolrapplicationtests.testdefaultsettings,0,0,1,0,0,0,0,0,0,1,2,7.006,5,2,0,0,0,0,0,0,0,0,1
org.springframework.boot.loader.jar.jarfiletests.getmanifestentry,0,0,0,0,0,1,0,0,0,1,5,0.005,27,12,0,0,0,0,0,0,0,1,1
org.springframework.boot.actuate.endpoint.metricreaderpublicmetricstests.exposesmetrics,0,0,0,0,0,1,0,0,0,1,7,0.816,13,2,1,2,3,6,0,0,0,0,5
org.springframework.boot.loader.inputargumentsjavaagentdetectortests.singlejavaagent,0,0,0,0,0,1,1,1,1,1,2,0,6,2,0,0,0,0,0,0,0,0,0
org.springframework.boot.context.embedded.jetty.jettyembeddedservletcontainerfactorytests.sslciphersconfiguration,0,0,0,0,0,1,0,0,0,1,14,0.263,52,16,0,0,0,0,0,0,0,2,4
org.springframework.boot.actuate.metrics.writer.codahalemetricwritertests.setpredfinedtimer,0,0,0,0,1,1,0,0,0,1,4,0.001,11,3,0,0,0,0,0,0,0,2,8
org.springframework.boot.context.embedded.jetty.jettyembeddedservletcontainerfactorytests.startblocksuntilreadytoserve,0,0,0,0,1,0,0,0,0,1,9,0.61,40,15,0,0,0,0,0,0,0,2,3
org.springframework.boot.actuate.metrics.repository.inmemoryprefixmetricrepositorytests.prefixwithperiod,0,1,0,0,0,1,0,0,0,2,5,0,16,6,0,0,0,0,0,0,0,1,0
org.springframework.boot.reprotests.activeprofileswithyamlonlyandnooverride,0,0,0,0,0,1,0,0,0,0,19,0.134,180,73,1,2,3,6,14,17,2,3,2
org.springframework.boot.logging.loggingapplicationlistenertests.parselevelsfails,0,1,0,0,0,0,0,0,0,2,13,0.762,162,54,2,2,3,6,14,1,2,3,0
org.springframework.boot.autoconfigure.web.remappederrorviewintegrationtests.directaccesstoerrorpage,0,1,0,0,0,1,0,0,0,2,3,0.025,10,4,0,0,0,0,0,0,0,1,0
org.springframework.boot.autoconfigure.data.elasticsearch.elasticsearchrepositoriesautoconfigurationtests.testdefaultrepositoryconfiguration,0,1,0,0,0,1,0,0,0,2,8,14.17,67,27,1,2,3,0,0,0,0,3,0
org.springframework.boot.actuate.metrics.repository.redis.redismultimetricrepositorytests.groups[0],0,1,0,0,0,1,0,0,0,2,2,0.003,12,6,0,0,0,0,0,0,0,1,0
org.springframework.boot.autoconfigure.orm.jpa.hibernatejpaautoconfigurationtests.customjpaproperties,0,1,0,0,0,0,0,0,0,3,8,0.566,138,53,1,2,3,6,14,17,0,3,0
org.springframework.boot.actuate.endpoint.mvc.mvcendpointstests.picksupendpointdelegates,0,0,0,0,0,1,0,0,0,1,5,0.036,11,5,0,0,0,0,0,0,0,2,0
org.springframework.boot.actuate.endpoint.mvc.endpointhandlermappingtests.onlyposthttpmethodforactionendpoints,0,1,0,0,0,1,0,0,0,2,10,0.362,23,6,0,0,0,0,0,0,0,3,0
org.springframework.boot.loader.tools.mainclassfindertests.findmainclassinjarsubfolder,0,0,0,0,0,1,0,0,0,1,5,0.006,16,6,0,0,0,0,0,0,0,1,1
org.springframework.boot.maven.excludefiltertests.excludesimple,0,0,0,0,0,0,0,0,0,1,1,0.002,4,3,0,0,0,0,0,0,0,0,0
org.springframework.boot.cli.compiler.dependencycustomizertests.anymissingclasseswithmixtureofclassesperformsadd,0,0,0,0,0,1,0,0,0,1,4,0.011,15,5,0,0,0,0,0,0,0,3,1
org.springframework.boot.autoconfigure.amqp.rabbitautoconfigurationtests.testrabbittemplatewithoverrides,0,1,0,0,0,1,0,0,0,3,16,0.226,64,19,1,2,3,6,14,0,0,3,0
org.springframework.boot.autoconfigure.messagesourceautoconfigurationtests.testbadencoding,0,0,0,0,0,1,0,0,0,1,6,1.506,38,13,1,2,3,6,0,0,0,2,0
org.springframework.boot.autoconfigure.autoconfigurationsortertests.byautoconfigurebefore,0,0,0,0,0,1,0,0,0,1,10,0.002,27,6,0,0,0,0,0,0,0,2,3
org.springframework.boot.actuate.autoconfigure.endpointmbeanexportautoconfigurationtests.testendpointmbeanexporterwithproperties,0,0,0,0,0,1,0,0,0,1,12,0.746,81,34,1,2,3,6,0,0,0,3,0
org.springframework.boot.actuate.metrics.export.metriccopyexportertests.ignoretimestamp,0,0,0,0,0,1,0,0,0,1,5,0.008,14,6,0,0,0,0,0,0,0,1,0
org.springframework.boot.context.properties.enableconfigurationpropertiestests.testpropertiesbindingwithoutannotation,0,1,0,0,0,1,0,0,0,2,15,0.189,89,35,1,2,3,6,0,0,0,3,0
org.springframework.boot.context.config.randomvaluepropertysourcetests.string,0,0,0,0,0,1,0,0,0,1,1,0.032,7,2,0,0,0,0,0,0,0,1,0
org.springframework.boot.autoconfigure.condition.conditionalonpropertytests.defaultvalueisnotset,0,0,0,0,0,1,0,0,0,1,6,0.028,20,8,1,2,3,6,0,0,0,2,2
org.springframework.boot.actuate.endpoint.mvc.mvcendpointstests.picksupmvcendpoints,0,0,0,0,0,1,0,0,0,1,5,0.004,9,5,0,0,0,0,0,0,0,1,0
org.springframework.boot.autoconfigure.velocity.velocityautoconfigurationtests.rendernonwebapptemplate,0,0,0,0,0,0,0,0,0,1,7,0.19,60,18,1,2,0,0,0,0,0,16,0
org.springframework.boot.autoconfigure.web.serverpropertiesautoconfigurationtests.createfromconfigclass,0,1,0,0,0,1,0,0,1,2,15,0.13,53,15,1,0,0,0,0,0,0,2,1
org.springframework.boot.springapplicationtests.customenvironment,0,0,0,0,0,1,0,0,0,0,17,0.106,173,73,1,2,3,6,14,17,2,3,1
org.springframework.boot.bind.propertysourcespropertyvaluestests.testenumeratedvalue,0,0,0,0,0,1,0,0,0,1,2,0.005,5,3,0,0,0,0,0,0,0,1,0
org.springframework.boot.actuate.endpoint.jmx.endpointmbeanexportertests.testregistrationwithdifferentdomain,0,0,0,0,0,0,0,0,0,1,1,0.054,12,6,0,0,0,0,0,0,0,2,0
org.springframework.boot.bind.relaxeddatabindertests.testbindnestedmapofbean,0,1,0,0,0,1,0,0,0,2,10,0.064,51,25,1,2,3,6,0,0,0,3,0
org.springframework.boot.actuate.endpoint.configurationpropertiesreportendpointtests.testkeysanitizationwithcustompatternandkeybyenvironment,0,1,0,0,0,1,0,0,0,3,12,0.268,38,10,1,2,3,6,14,17,0,2,0
org.springframework.boot.autoconfigure.hateoas.hypermediaautoconfigurationtests.doesbackoffifenablehypermediasupportisdeclaredmanually,0,0,0,0,0,1,0,0,0,0,4,0.164,45,14,0,0,0,0,0,0,0,2,0
org.springframework.boot.autoconfigure.flyway.flywayautoconfigurationtests.overrideschemas,0,0,0,0,0,1,0,0,0,1,9,0.702,52,19,1,2,3,0,0,0,0,2,0
org.springframework.boot.cli.command.shell.escapeawarewhitespaceargumentdelimitertests.escapedquotes,0,1,0,0,0,1,0,0,0,2,4,0.001,11,2,0,0,0,0,0,0,0,1,4
org.springframework.boot.env.propertysourcesloadertests.fileextensions,0,1,0,0,0,1,0,0,0,3,3,0.01,7,4,0,0,0,0,0,0,0,1,0
org.springframework.boot.autoconfigure.data.elasticsearch.elasticsearchrepositoriesautoconfigurationtests.testnorepositoryconfiguration,0,0,0,0,0,1,0,0,0,1,8,0.723,71,25,1,2,3,0,0,0,0,3,0
org.springframework.boot.autoconfigure.jackson.jacksonautoconfigurationtests.disableserializationfeature,0,1,0,0,0,1,0,0,0,2,10,0.076,45,16,1,2,3,6,0,0,0,2,5
org.springframework.boot.autoconfigure.security.securityautoconfigurationtests.testoverrideauthenticationmanager,0,0,0,0,0,1,0,0,0,1,10,0.366,76,30,1,2,3,6,2,2,2,3,0
org.springframework.boot.actuate.autoconfigure.crshautoconfigurationtests.testdisabledplugins,0,1,0,0,0,1,0,0,0,4,13,1.201,48,15,0,0,0,0,0,0,0,2,6
sample.actuator.sampleactuatorapplicationtests.testhealth,0,1,0,0,0,0,0,0,0,3,3,0.051,4,1,0,0,0,0,0,0,0,1,4
org.springframework.boot.actuate.health.orderedhealthaggregatortests.defaultorderwithcustomstatus,0,0,0,0,0,1,0,0,0,1,8,0.001,27,7,1,2,3,4,4,4,4,0,0
org.springframework.boot.loader.data.randomaccessdatafiletests.inputstreamskip,0,1,0,0,0,1,0,0,0,2,3,0.001,12,4,0,0,0,0,0,0,0,2,2
org.springframework.boot.autoconfigure.web.serverpropertiestests.testtomcatbinding,0,1,0,0,0,0,0,0,0,4,0,0.02,3,3,0,0,0,0,0,0,0,1,0
sample.actuator.nomanagementsampleactuatorapplicationtests.testmetricsnotavailable,0,0,0,0,0,0,0,0,0,1,1,0.267,5,4,0,0,0,0,0,0,0,1,2
